,Review_Text,Rating,Persona,Age,Location,Body_Type,Review_Date,Item_Name
96,"I really wanted to like these pants. This is my first time trying the fast and free line. I purchased this in the color golden lime. Its a cute color. These pants feel amazing. It has a barely there feeling. I am giving this a two star rating due to them being very see through. Bend over and you can see the color of your underwear, even if you wear white/nude underwear. If these weren't see through I'd love these pants. For $89 I should be able to bend over and pick up things without revealing the color of my underwear. Purchased them as final sale deal unfortunately.",2,SWEATY GENERALIST,25-34,,LEAN,"JULY 6, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
97,"The only thing with these leggings I have trouble with is the fact that sweat shows. Like, a ton. I bought Size 4, in Dark Olive, and after an intense workout my lower half is soaked, and visibly so. Dries quickly, thankfully, but, still. Besides this, they look great on, feel amazing, I love the drawcord and the pockets, and they don't fall down -- but compared to Train Times(faves) these have a lot more give. For reference: I am 5'4"", 125 lbs, athletic build.",4,SWEATY GENERALIST,18-24,,ATHLETIC,"JULY 6, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
98,"Every feature on these tights is perfect for all kinds of running.
The high rise soft waistband stays up really well, doesn't dig in, and is really flattering if paired with a crop top (no muffin tops)
I see some people complaining about them stretching and fitting looser with wear, but that is exactly why they stay cool, don't cause any friction/rubbing anywhere, and prevent wedgies!
The pockets are the reason I decided to go with this pair and I'm glad I did. I think there's about 8 pockets in these pants total and they're really useful.",5,SWEATY GENERALIST,18-24,"KENTUCKY, US",SOLID,"JULY 5, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
99,"I love working out in these leggings (running, weights, hiit, etc.) and I recently wore them on a bike trip. Unfortunately, I wiped out on my bike and slid across the asphalt pretty hard. These leggings not only did NOT rip at all, they protected my legs from getting as scraped up as my arms and hands. They are awesome quality and the most comfortable leggings for working out. I'd recommend to anyone!",5,SWEATY GENERALIST,18-24,VIRGINIA,ATHLETIC,"JULY 4, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
100,"I love the naked feeling of these leggings, but they still make you feel held in and secure. I got these in black and I am an extremely sweaty person and these do not show my sweat. I wear these for running, spin class, and HIIT classes and they work great for all workouts.",5,RUNNER,25-34,"PORTLAND, MAINE",PETITE,"JULY 2, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
101,"Bought these in store a few days ago and loved the fit and the color but after my first wear the seams began to unravel which was disappointing, especially for the price. I own other Lulu's in the same size and haven't had a problem with those at all.",2,SWEATY GENERALIST,18-24,"LOS ANGELES, CA",,"JULY 2, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
102,Very comfortable. I'm 5 ft 105 lbs. size 4 fits perfect. the length is little long for my short body. I wish lulu lemon have petite size.,5,SWEATY GENERALIST,55-65,TX,PETITE,"JULY 2, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
103,"I bought these and noticed that they were dethreading throughout the entire pant. I thought it was just a defective pair, so I exchanged them for another one and had the same exact issue. The fact that they are on the more expensive side, you'd think they wouldn't fall apart after 2 wears. Disappointed.",1,,18-24,MI,PETITE,"JULY 1, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
104,"DO NOT BUY!!!!!I was SO excited to get these leggings, I saw them in the store and contemplated getting them. I finally decided to, and I was pumped! I got the size I wear in the aline. They were perfect and snug the first time I worked out in them. After ONE wash they were stretched out. I have never been disappointed with any of my other leggings. I am so sad they are this baggy and I can no longer work out in them. The color was perfect, LOVED the pockets. Overall, biggest let down.",1,SWEATY GENERALIST,18-24,"COLUMBUS, OH",ATHLETIC,"JUNE 28, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
105,"I'm late to the Fast and Free party. I heard so much about these, but never understood the hype. I wasn't really a Nulu Wunder Under fan. (They always slide down on me.) Then Lulu came out with a beautiful print that was only in the Fast and Frees, so I decided I had to try them. OMG! Since then they have become my go to workout bottoms! I have bought 4 more pairs in the last two months.! The Nulu is breatheable and the fit is tight enough in the waistband that keeps them from sliding down without being uncomfortable. I will say they look tiny out of the package, but try them on anyway! They are perfect once you get them on. I love the side pockets for hiking. I love both the Fast and Free tights and crop versions!",5,SWEATY GENERALIST,35-44,CALIFORNIA,LEAN,"JUNE 28, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
106,"I'm usually a size 6 in lulus. I chatted with a lulu advisor and was advised to stick with my regular size. I did a store pick-up, which by the way is great, and I didn't try them on. I wore these for my Yosemite hike. I loved them but the waistline was really tight. I should have sized up.",3,SWEATY GENERALIST,35-44,"LOS ANGELES, CALIFORNIA",PETITE,"JUNE 27, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
107,"These pants are okay quality; however, the waist cord doesn't lie flat. There is always a twist in the cord no matter how long you spend trying to straighten it. Because of this, the cord rubs skin strangely causing an uncomfortable workout. Without this issue, these would be great workout pants.",3,SWEATY GENERALIST,,"SAN FRANCISCO, USA",SLIM,"JUNE 26, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
108,"LOVE these fast & free leggings. I own 3 pairs and they are my favorite. The fabric is amazing - super light weight, smooth, seamless. They also fit higher waisted and are very flattering. Highly recommend!!",5,RUNNER,25-34,"HUNT VALLEY, MD",ATHLETIC,"JUNE 26, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
109,"Hated the cut, fit and fabric. It was extremely see through and I have no intention in going out and exercising in pants that others can see my rear in. The only thing that I did liked was the color.",2,YOGI,35-44,"SAN ANTONIO, TX, USA",CURVY,"JUNE 24, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
110,"These are one of my favorite pairs of running leggings I own. They hold up great to wear during gym sessions, or on my long runs. They stay up really well and I love the length!",5,RUNNER,18-24,"BOSTON, MA",ATHLETIC,"JUNE 24, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
111,I am new to Lulu tights so I only have the Align and now this tight. I wore them to yoga class and absolutely loved them!! Not too tight and not too loose. Best part is they did not roll at my waist. (I have a somewhat shorter torso) ! I love that they have pockets so they will be great for hiking and jogging too. I will be buying more of these in different colors for sure. I will also try these for indoor climbing as well.,5,SWEATY GENERALIST,45-54,"NEWPORT BEACH, CALIFORNIA",ATHLETIC,"JUNE 23, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
112,"These are my go-to tights for working out, I have 4 pairs. They hug in all the right places and feel light but not see through. Love the side pockets and the length works on my 5’2 frame.",5,SWEATY GENERALIST,35-44,OREGON,PETITE,"JUNE 22, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
113,"I loved these leggings when I initially purchased them around this time last year. They hugged all the right places and were super soft. I will say that I did notice some pulling on the inseam stitching...which was heartbreaking because they were about $140. It is a good product, but you will have to replace them about 6 months in if you plan on wearing them regularly",4,,25-34,LA,PETITE,"JUNE 22, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
114,"I bought this pair in store about a month ago and wear no more than FIVE times, stitching came loose everywhere. Not just crotch, but waist and leg. I wish I can upload pictures for your reference here.
I'm very disappointed, this is not the quality I knew. My old lululemon pants from two years ago are still in good condition, so don't tell me I washed it wrong way.
Can't believe this pants worth $128.",1,SWEATY GENERALIST,25-34,"SAN MATEO, CA",ATHLETIC,"JUNE 21, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
115,"I was looking for a cycling tight when I went to the local Lululemon store and was shown the fast & free. The. Perfect. Tight. Lightweight, Great fit. Quick drying. Not to mention the side pocket. This legging is IT for sweaty workouts.",5,CYCLIST,35-44,CHICAGO,LEAN,"JUNE 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
116,I own two pairs of these pants in black and love them. I ordered them in jet stream and they were see through in the back. I am disappointed and returning - sad!,2,,,,,"JUNE 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
117,I bought 3 pairs of these pants and they worked really well for the first 1-2 months. After that they began to develop a lot of wear in between the legs. I was hoping because they seemed like athletic pants rather than just everyday pants that they would last longer than my Wunder Unders but my wunder unders actually seem more durable.,2,SWEATY GENERALIST,25-34,BC,ATHLETIC,"JUNE 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
118,"I call these my ""sassy"" pants. Love these for my 5 mile runs. Most comfortable running pants I own.",5,SWEATY GENERALIST,45-54,"MINNEAPOLIS, MN",CURVY,"JUNE 16, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
119,"I LOVE the Fast&Frees! They are extremely lightweight, breathable, and soft - perfect for running or any other type of activity. I especially love the drawstring in the waist. If I could afford to, I'd buy them in every color and length =D As far as sizing, I size down and they are perfect (I find Nulux tends to stretch out throughout a workout, at least for me).",5,SWEATY GENERALIST,25-34,"SEATTLE, WA",CURVY,"JUNE 16, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
120,Although these show sweat it dries quickly and look super cute on!,4,SWEATY GENERALIST,25-34,"LOS ANGELES, CA",PETITE,"JUNE 14, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
121,"I absolutely love this style of legging, I own a trillion pair. However, I am highly disappointed in the lime color. Not only are they see through but they show every ounce of sweat so I end up looking like I lost my bladder in my pants, at the gym. I was totally embarrassed when I noticed. Cant wear them considering. Unfortunately I bought the matching Brunswick tee to match and can't wear that since the lime color on the neck classes with everything besides the pants. Im at a double loss thanks to these lame pants.",1,SWEATY GENERALIST,25-34,"MESA, AZ, USA",LEAN,"JUNE 12, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
122,"I absolutely love these pants...and I have never had an issue with unraveling seams until now. I've worn them maybe four times and always always always wash on delicate, cold water, with other lululemon products and always air dry. I can not believe I spent $128 on a pair of leggings that I can no longer wear due to fear of splitting seams...",1,SWEATY GENERALIST,18-24,"LINTHICUM, MD",LEAN,"JUNE 12, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
123,"These are the second pair that I have purchased because I love them so much. The Nulux fabric is amazing, breathable and comfortable. I use these for cardio kickboxing, barre, and errands around the city. These are also cute enough to transition to a casual night out.",5,SWEATY GENERALIST,25-34,"CHICAGO, IL, USA",CURVY,"JUNE 12, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
124,I was so excited to find these tights on sale. I love the green color. They are very comfy and the material is so soft.,5,RUNNER,45-54,"SOUTHERN CALIFORNIA, CA, USA",MUSCULAR,"JUNE 10, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
125,"The fast and free are not only great to run in but also withstands a tough training session. It’s dry quick and moves with each movement. There is medium compression and the pocket comes in handle to carry items like my iPhone and keys. I have them in basic black, green and purple. Difficulty a staple.",5,SWEATY GENERALIST,35-44,"PASADENA, CA, USA",MUSCULAR,"JUNE 10, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
126,"This is the second pair of these I have purchased and for good reason. I love running in them and even practicing in them. I think the align pants are best for yoga but these are best for hot yoga. The weight of them feels way too thin, they’re not.
I suggest sizing true to size. These are light and comfy, not too snug and not too loose.",5,,25-34,"SOUTHERN PINES, NC",CURVY,"JUNE 9, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
127,"I loved the electric lime color when I saw it in the window, so was excited when I saw it was on sale. I wore them to Orange Theory and realized that even standing you could see my underwear through them -- and it showed all sweat, even after it dried. Not a cute look.",1,,,"PALO ALTO, CA",PETITE,"JUNE 8, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
128,"I have numerous pairs of these Nulux tights and they are great for running. I run longer distance so the pockets come in handy. I love all the colors!! Definitely feels like you are not wearing anything, but tights still have compression.",5,RUNNER,55-65,"WINTER SPRINGS, FL",ATHLETIC,"JUNE 7, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
129,"Love them! Great for any type of activity! a-mazing! Got size 6, I am size 4 for align leggings. Got them in that lime color. Love it!",5,CYCLIST,25-34,"NEWINGTON, CT",MUSCULAR,"JUNE 6, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
130,"I love these for workouts and running errands. So comfy! I'm only 5'2"" and the length is perfect.",5,SWEATY GENERALIST,25-34,AZ,ATHLETIC,"JUNE 4, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
131,"Pants feel great when they are on but material is poor quality and tears easily. I originally purchased two pairs of In Movement tights to wear to spin class. Shortly after wearing one of the pairs to class, they started to show their wear where the bike seat hits the crotch. I brought them to my local store and told them my problem and they recommend I switch to the fast & free tight. Fast forward a few months and BOTH pairs of my fast & free tights have developed holes in the crotch area. Now I am left with two pairs of very expensive leggings with holes in them. I previously tried wearing them to a pilates megareformer class and the material was very slippery on the machine. The pants feel great when they are on but I would recommend wearing them on a run or a hike.",1,SWEATY GENERALIST,35-44,"LOS ANGELES, CA, USA",ATHLETIC,"JUNE 4, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
132,,5,,,,,"JUNE 3, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
133,"I have two pairs of fast and free reflective tights. I purchased the new non reflective ones in black and these will be going back tomorrow. Something about the fabric has changed and they feel and fit differently. It's a shame, the old ones were so amazing, these feel cheap and for $138 pants, I would expect better quality from you Lulu! Not impressed.",2,RUNNER,I KEEP MY AGE ON THE D.L.,"NEW WESTMINSTER, BC, CANADA",ATHLETIC,"JUNE 2, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
134,"I saw these pants on the sales rack and they immediately caught my eye. I loved the color; however, I purchased these pants in my normal size. I wore them once and now they are baggy in the crotch area. Typically, I enjoy shopping at lululemon because of the premium fabric and customer service. I am disappointed that no one suggested that I downsize or provided additional information about the fit of these pants. Especially because they were final sale. Buyers Beware These Pants Are Not True To Size.",2,SWEATY GENERALIST,25-34,"SEATTLE, WA",ATHLETIC,"JUNE 1, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
135,"I swear by these pants for running. The rise stays up on you. The naked feel doesn't feel like it's weighing you down. Only problem is the seams came loose at the crotch! Love them but at this price point, I expect the pants to stay together because I should be paying for quality too.",3,SWEATY GENERALIST,25-34,"LOS ANGELES, CA",CURVY,"MAY 31, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
136,"These are my most absolute favorite lulus. They fit me perfect, are very flattering and don't creep down. Please keep making in fun summer colors and patterns. For reference I am 5'10, 150 lbs and lean.",5,SWEATY GENERALIST,45-54,ALEXANDRIA MINNESOTA,MUSCULAR,"MAY 31, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
137,"I love the material of these pants for everything. Workout, everyday life, lounging around, going out. Problem is I JUST got them and the stitching has unraveled and is poking through. Wouldn't be an issue but spending almost $150 on a pair of pants and barely spending time with them is just sad. I love this color, but I can't have the stitching unraveling, its way more visible! Bummer.",2,SWEATY GENERALIST,25-34,"LOS ANGELES, CA",ATHLETIC,"MAY 28, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
138,I love these pants. This is approximately my tenth pair. They feel as if I’m wearing nothing. I lift and bike in them.,5,SWEATY GENERALIST,35-44,"SARASOTA, FLORIDA",ATHLETIC,"MAY 26, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
139,"I absolutely love these! For 45-65 degrees, these are the perfect running leggings. I had no idea leggings could be so soft, sleek, and COMFY! And they have 7 - count them, SEVEN - pockets to boot! What?! SEVEN! These are amazing, they definitely feel like you're naked, and if you buy them, you will definitely not regret them. The color choices are great, as the mens leggings do not come in but 3 basic colors - nothing bright and colorful or patterned. BUY THESE.",5,RUNNER,18-24,"DAYTON, OH",CURVY,"MAY 24, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
140,I read reviews on this site that leggings fit loose and some had them ride down down while working out/running. I’m not sure if LuLulemon improved the product or what but when I received mine and tried them out for a run and just in general they felt so great! They fit just right. They were not too tight on the waist and legs. For example this same type of leggings but the reflective on legs that have zipper on the back and stitching on the bottom the leggings are slightly more tight on waist and legs. I now want these in other colors! I absolutely love them! I recommend them! I love that they sell them in 25”!,5,CYCLIST,25-34,IOWA,ATHLETIC,"MAY 22, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
141,I have the cropped version of these pants. Love them and wear them all the time. I purchased the new version in a longer length and after wearing them just once they have stretched and are baggy on the knees. Very disappointed. Expected the same quality of my other pants.,2,SWEATY GENERALIST,35-44,NEW YORK,CURVY,"MAY 21, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
142,Huge fan of fast and frees! Unfortunately I purchased Vintage Plum from WMTM. The color online is much darker than they actually are. Will not be wearing these as every ripple shows as well as sweat! Wish they were as dark as they appear online.,1,SWEATY GENERALIST,45-54,"ALBERTA, CANADA",ATHLETIC,"MAY 20, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
143,"I love the fast and free tights! They are excellent for running and all other training activities really. I have been waiting for navy color to be back in stock and as soon as it was available I bought my size.
LOVE this product!",5,RUNNER,35-44,HOBOKEN,ATHLETIC,"MAY 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
144,I can't own these in enough colors so please add more! They are so comfortable and the pockets are so convenient especially running around with my kids. I refuse to wear any of my other brands now. This fabric doesn't pile either which I experienced with all of the other Lululemon pants.,5,RUNNER,25-34,"LOS ANGELES, CA, USA",PETITE,"MAY 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
145,I want to love these pants but after only a month the seams are already pilling. I have worn lululemon for years and the quality has gone so downhill! I follow all wash instructions and these do not hold up to my workouts. Very frustrating at this price point.,2,SWEATY GENERALIST,25-34,,ATHLETIC,"MAY 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
146,I bought this based on a Lulu rep suggestion for yoga. So far so good. I got a striped print which I love.,4,YOGI,45-54,PHILADELPHIA,ATHLETIC,"MAY 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
147,Confortable,5,,,,,"MAY 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
148,I really like the fit and style-that’s why I gave them a 3 star. But disappointed in the material. I read all the reviews on it but still wanted to try them. They stretch out after wearing a while and feel very cheap. I don’t recommend this material at all and the price is very expensive for them. They should be half the price as the other leggings.,3,DANCER,55-65,OHIO,CURVY,"MAY 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
149,"These are nice leggings but doesn't fit my body shape very well. I'm 5'3"" and 145# and wear a size 6 in lululemon pants. I have a 28"" waist and 39"" hips and the tights were too loose. Had to run with my hands holding my pants. I was able to exchange them for a size 4 from a size 6 and they fit great in the waist. I like the fit of a tighter waist but now they're too see through to squat in. So they're strictly running pants.",4,,25-34,,PETITE,"MAY 18, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
150,So amazingly comfortable! My first pair of lululemon pants!! I don’t think I’ll ever be able to wear anything else!!,5,SWEATY GENERALIST,25-34,"FARGO, ND",CURVY,"MAY 18, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
151,"Love the length and pockets. The waistband doesn’t dig in at all which makes these very comfy all month (I tend to fluctuate around my tummy). Not see through and doesn’t show sweat. I am 5’5” 115lbs, have a 27” waist and 36” hips and got my normal size which is 6. I could have gotten a 4 as well, but like the adjustable waist so I went with a 6 because I could make them tighter if need be.",5,,,,,"MAY 18, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
152,"My favorite second skin fit pants and now in RED! It’s a must for me. Wish there were more red tones in these I would buy them all. I bought two in red to add to my black, navy and turquoise collection. This color looks great with everything I own. Keep making more colors please..",5,YOGI,45-54,CT,LEAN,"MAY 17, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
153,"I have the original Fast & Frees (the ones with the reflective dots on the leg) and have had them for over a year with no issues. I got this pair recently in the same size and they have started to stretch out so much that I'm having to pull them up constantly throughout the day. I always wash in cold water and I let them air dry too. If I knew this was going to be an issue I would have sized down. I don't know if this is typical for these leggings now or if mine was just defective..., but I'm so disappointed.",1,RUNNER,25-34,"LOS ANGELES, CA",,"MAY 16, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
154,"I wanted to love these tights so badly. I have fast and free tights in two other colors and they’re my absolute favorites, but something is different with this fabric and they start to bunch up. I’ve worn them four or five tights and noticed a hole in the fabric. Very disappointed.",1,SWEATY GENERALIST,25-34,"WASHINGTON, D.C.",,"MAY 15, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
155,"I returned these after trying them on. I don't understand the hype or what makes them worth more than the standard $98 leggings.
I prefer the train times for working out, because they are tighter. .",3,SWEATY GENERALIST,18-24,,ATHLETIC,"MAY 15, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
156,"I love my aligns, but I needed something with more support so I wouldn't have to keep pulling them up while running. These pants provide comfort, flexibility, and a nice snug fit! As soon as you start to sweat, they really seal to you and stay in place, without making you feel too restricted or tight around your waist. Will definitely buy another pair to compliment my workout regimen!",5,CYCLIST,25-34,"SAN DIEGO, CA",ATHLETIC,"MAY 11, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
157,"The tights are very appealing, lots of nice comments but after 3 wears the stitching on the inseam unravelled a bit and I was able to cut it off. The stitching everywhere else has become fuzzy or otherwise pilled. I’m a big lulu fan and this is the first problem I have ever encountered. Fit is also a little loose. It is flairing a bit at the ankles and slides down a bit off the waiste when I carry anything in the pockets. I purchased at final sale...darn!",2,RUNNER,35-44,"KOMOKA, ON",ATHLETIC,"MAY 10, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
158,"I have been wearing this pair of leggings for months now, everything is great! Especially the fit! I am 108 lbs, 5'4"", size 4 fits perfectly on me.",5,,,,,"MAY 10, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
159,"I rewarded myself with these Lulu's after my 20 mile training run for the Pittsburgh Marathon. I thought these would be a nice fit for the actual race. I did not realize how much of a difference they would make during my run! I was able to store my energy gel in the side pockets, and it felt like nothing was even there. During the last 7 miles, it was consistently raining, and these tights honestly kept me going. I did have to size down, but that could be just from me not being used to the LuLu fit. I am going to purchase another pair to have, because these honestly are part of the reason of me being able to finish the Pittsburgh Marathon!",5,RUNNER,25-34,"PITTSBURGH, PA",MUSCULAR,"MAY 9, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
160,"I recently only started wearing Lululemon. I do a ton of hot yoga in LA and I buy a lot of Alo Yoga which I love. I decided to try out Lululemon since I see a ton of woman wear Lulu at my boujie studio. I of course bought some of the align pants which really do feel like you're wearing nothing and I love it. But I know they do pill, so yoga is probably the only thing you can wear the aligns for. But fast and free tight as well is so versatile and doesn't pill like the aligns. I can wear these to my gym or a hot yoga class and they hold up so well. These tights literally feel like you're wearing nothing. They do have a seam at the top but I do like it because it prevents the tight from rolling down. I already own 4 of these tights and I only started buying Lulu tights 2 months ago. I'm obsessed and will continue to buy this tight. I also do enjoy the In Movement tight which you should definitely try as well.",5,YOGI,25-34,"LOS ANGELES, CA",PETITE,"MAY 9, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
161,"I purchased it online and ended up sending it back. It was thinner than I expected but very stretchy and comfortable. I really like the bottom of the tight. The fabric was very light and thin but felt durable, perfect for the summer. I might have ordered the wrong size but the fit was just wrong. I am in between size 2 and 4 and went with size 4 thinking of comfort. Size 4 was a little loose around the crotch and my knees but size 2 would've been way too tight at the waist and butt. Didn't get to run in them sadly since I can't return them if I take the tag off.",4,,25-34,"TORONTO, ON, CANADA",PETITE,"MAY 8, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
162,I can't say enough about these tights. I gave my sister all my pace rivals and replaced all of those with these. I now have 6 pairs and plan on buying a couple more so I have one for each day of the week. Get these!!,5,CYCLIST,35-44,"HUDSON, OHIO",PETITE,"MAY 8, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
163,"I haven't purchased from Lulu in a while and I wonder if the quality is going down hill. I just received these and immediately inspected the seams and unfortunately they are already fraying in the crotch area (not a good place!). I'm concerned that the quality just doesn't match the price tag, even on sale. Unfortunately, I can't recommend these.",1,RUNNER,45-54,"LA SELVA BEACH, CA",PETITE,"MAY 7, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
164,When I first bought my fast and free lululemon's I loved them! They are my first pair of lululemons and I was sooo excited! but after only like 3-4 wears they started to get loose and the pockets are starting to bulge out. I have heard such great things about lululemon but after I got my first pair I wasn't that impressed. They are super light weight and comfortable but I am constantly pulling them up. I got them mainly to work out in but having to pull them up all the time it annoying especially how much I paid for them.,1,,18-24,,ATHLETIC,"MAY 7, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
165,"Perfect for running, lightweight yet still provides compression. Seamless bottom so no restriction. Also, side pockets are great!",5,RUNNER,25-34,IOWA,ATHLETIC,"MAY 6, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
166,I really loved these when I tried them in store but after a handful of wears they have stretched out so much they look saggy and not flattering at all.,1,YOGI,25-34,CHICAGO IL,ATHLETIC,"MAY 5, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
167,Vraiment impressionné par la couleur qui est encore plus belle qu’en photo. Très confortable. À recommander sans hésitation!,5,SWEATY GENERALIST,35-44,MONTRÉAL QCO,ATHLETIC,"MAY 4, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
168,"I have a black pair just like these, and when i saw them in purple and on WMTM I pulled the trigger. I was a little disappointed in them because the color was a little lighter than it appeared online, but mostly because there is no reflective detail on the shin like my black pair. I think it adds a bit of flair and detail among the hundreds of different leggings out there. I was also disappointed that I didn't receive a shopper bag with online purchases anymore. I was told that they are not included in online purchases, but go in any store and they are complimentary. I say money spent is money spent, but whatever.",4,SWEATY GENERALIST,45-54,"CAPITOLA, CA",SLIM,"MAY 3, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
169,"I was recommended these tights by a friend and they are amazing! They fit great, don't fall down, and have lots of pockets for storage of my items on long runs! Would highly recommend to others!",5,RUNNER,25-34,,ATHLETIC,"MAY 3, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
170,These tights have a lighter feel than my other tights. The multiple pockets on the waist band are handy for small items. The fact that the hem is unfinished gives them a very slim line.,4,SWEATY GENERALIST,45-54,"FLAGSTAFF, AZ",CURVY,"MAY 3, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
171,"My fiance bought me a pair of these pants last fall, and I LOVED everything about them. Somehow I managed to lose them, though, so I purchased a new pair in April 2019. They seem to be much lower quality now, somehow, They seem to stretch out more (and I wore the older pair constantly, without them stretching out) and the drawstring in the waistband doesn't lay flat. I'm admittedly pretty disappointed that I lost my favorite pair of workout pants!",2,SWEATY GENERALIST,25-34,"CHICAGO, IL",PETITE,"MAY 3, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
172,"Fast and Free are one of my favs and I love them more when I get them on final sale. I had been watching for the light purple (don’t know the name) and stumbled upon them in the final sale page. It was a win/win. The color is beautiful and the fit is perfect. The don’t stretch out and get loose at all. I wear a 4 and I am 5’3, 118lbs.",5,RUNNER,35-44,COLORADO,PETITE,"MAY 2, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
173,I bought two pairs of these leggings because I was obsessed with the colors (jet stream and golden lime) and I never see such bright fun colors in my favorite wunder unders. Big mistake - I really cant stand working out in these leggings. They felt good at first but after 10 mins of wearing them the top half feels like they stretch out at least a whole size and no matter how tight I tie the drawstring they are .falling down. Now I know to stick to the luxtreme fabric. Really dissapointed,1,RUNNER,18-24,"PHILADELPHIA, PA",LEAN,"MAY 2, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
174,"When I first tried these pants on, they were very tight. So I went a size up than my normal size which is a six, and the Lulu workers agreed. They were still tight but I knew that they would stretch out. But the they have gotten really stretched out, and I don’t know if it is something I did or not. But my point is just get your size even if they are tight because they will become super baggy. If I could go back I would have gotten the smaller size.",2,SWEATY GENERALIST,18-24,"KANSAS CITY, MO",CURVY,"MAY 2, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
